Name,S,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RetAtt,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE,match_id
Houghton,3,34,18,106,0.151,33,7,7,48,57,3,0,12,1,47,0,5678026
Clarkson,3,38,16,109,0.202,32,7,6,59,47,3,2,8,2,51,1,5678028
Bard,3,24,18,107,0.056,23,3,9,48,67,7,0,6,2,30,0,5678028
St. Lawrence,3,26,22,103,0.039,24,9,8,44,71,8,1,10,1,41,0,5678050
Union (NY),3,37,12,97,0.258,37,8,3,49,44,9,3,8,2,52,0,5678050
Manchester,5,49,28,152,0.138,50,11,6,68,90,5,2,12,3,68,1,5678057
Mt. St. Joseph,5,56,21,164,0.213,54,4,13,53,101,16,1,22,2,72,0,5678057
Pratt,3,13,14,77,-0.013,12,5,6,28,66,6,0,4,1,20,0,5678076
Neumann,3,43,10,89,0.371,38,6,8,46,34,5,1,6,1,53,0,5678076
Piedmont,3,26,18,103,0.078,25,2,7,45,65,6,1,2,0,30,0,5678079
Covenant,3,40,11,113,0.257,32,6,9,47,47,2,4,12,0,56,0,5678079
RIT,4,42,15,112,0.241,36,15,9,57,54,4,2,16,0,67,0,5678080
Keystone,4,28,29,121,-0.008,26,4,5,46,88,15,1,10,1,38,2,5678080
Wilkes,4,38,19,115,0.165,30,11,13,50,79,15,0,14,0,56,0,5678081
Arcadia,4,41,22,127,0.15,38,15,10,52,70,11,0,10,0,61,0,5678081
Mary Baldwin,4,38,18,121,0.165,38,6,6,61,83,9,2,6,0,49,0,5678082
Guilford,4,52,17,140,0.25,45,9,9,60,71,6,0,6,1,64,0,5678082
Plattsburgh St.,3,23,18,73,0.068,21,5,6,23,71,13,2,0,1,30,0,5678084
Bowdoin,3,38,13,79,0.316,35,13,3,28,40,5,1,2,0,53,1,5678084
Va. Wesleyan,5,66,31,189,0.185,66,11,8,91,96,9,1,12,1,84,0,5678085
Messiah,5,49,27,175,0.126,49,9,5,77,101,11,8,4,2,68,0,5678085
Susquehanna,3,25,16,103,0.087,22,4,2,58,64,7,3,0,0,32,0,5678086
Chris. Newport,3,49,13,127,0.283,44,7,10,55,51,4,2,10,1,63,0,5678086
Belhaven,3,40,13,92,0.293,34,10,6,46,49,5,3,0,0,53,0,5678087
Agnes Scott,3,23,21,93,0.022,19,5,2,36,68,10,3,0,0,31,0,5678087
Keene St.,3,20,14,83,0.072,18,6,3,40,67,19,2,4,0,30,0,5682684
Maine Maritime,3,37,14,94,0.245,33,19,8,43,49,6,1,0,0,57,0,5682684
Marymount (VA),3,42,10,91,0.352,40,15,7,47,35,3,3,0,0,60,1,5682707
Centenary (NJ),3,18,6,77,0.156,15,3,8,32,66,15,0,0,1,21,1,5682707
Salem (NC),3,37,12,91,0.275,37,8,8,43,47,6,1,4,1,48,2,5681178
N.C. Wesleyan,3,27,15,90,0.133,25,6,11,32,66,8,2,10,0,40,1,5681178
Johns Hopkins,3,49,5,81,0.543,45,10,12,39,34,1,2,10,3,66,0,5678110
Bryn Mawr,3,16,12,72,0.056,12,1,2,19,62,10,0,0,4,17,0,5678110
Transylvania,3,49,9,91,0.44,47,10,8,41,40,2,1,4,4,62,0,5678111
Alma,3,19,14,77,0.065,19,2,2,28,66,10,0,4,0,23,0,5678111
Albion,4,40,18,137,0.161,36,2,5,62,85,9,0,8,0,46,0,5678058
Ill. Wesleyan,4,58,18,147,0.272,57,9,7,70,67,2,2,20,1,79,0,5678058
Elmhurst,3,32,23,112,0.08,31,3,8,41,72,12,2,10,0,42,0,5678061
Wheaton (IL),3,38,18,108,0.185,33,12,8,50,55,3,2,4,0,54,0,5678061
Lake Forest,4,32,19,135,0.096,26,5,4,62,78,11,1,0,1,38,2,5678078
Central (IA),4,50,16,129,0.264,47,11,14,72,67,5,2,6,2,66,0,5678078
Coe,5,51,34,161,0.106,48,13,9,71,95,10,3,22,2,78,0,5678083
Carthage,5,50,31,159,0.119,44,10,9,64,96,13,2,24,2,74,0,5678083
Bridgewater (VA),3,40,9,92,0.337,40,4,7,47,45,5,2,12,0,52,0,5810454
York (PA),3,27,22,106,0.047,27,5,6,39,66,4,1,0,0,33,0,5810454
Wis.-Stout,3,25,18,99,0.071,24,3,4,32,67,9,2,4,0,32,0,5678024
Wis.-Eau Claire,3,41,11,94,0.319,38,9,6,45,48,3,1,14,0,58,0,5678024
William Smith,4,57,26,159,0.195,50,13,9,72,75,1,2,2,0,73,0,5678093
Hamilton,4,43,20,141,0.163,39,1,5,70,88,13,2,16,2,54,0,5678093
Brooklyn,4,29,29,158,0,27,3,3,75,89,9,2,2,0,35,0,5678096
Alvernia,4,55,21,165,0.206,50,9,8,90,63,3,1,14,0,72,2,5678096
Mid-Atlantic Christ.,3,17,18,95,-0.011,16,8,6,49,63,10,1,2,2,27,0,5678099
Hollins,3,41,11,104,0.288,40,10,10,59,42,8,0,0,2,51,0,5678099
Montclair St.,5,55,31,206,0.117,53,8,12,86,97,4,1,16,0,72,1,5678101
DeSales,5,56,33,189,0.122,53,4,10,93,96,8,0,12,1,66,0,5678101
Regis (MA),5,36,21,146,0.103,29,9,5,61,84,14,9,0,8,54,3,5678103
St. Joseph's (ME),5,45,26,166,0.114,43,14,13,62,87,9,5,2,11,65,3,5678103
Rivier,4,37,25,129,0.093,34,11,10,43,83,7,6,2,4,55,3,5678104
St. Joseph's (ME),4,46,25,126,0.167,40,7,12,57,84,11,4,2,5,58,1,5678104
Fitchburg St.,3,27,19,107,0.075,24,2,3,44,71,6,3,4,3,34,0,5678106
WPI,3,47,11,103,0.35,44,6,3,59,41,2,0,11,0,58.5,0,5678106
Moody Bible,5,56,15,156,0.263,50,18,17,92,90,14,3,4,0,79,0,5678042
Mount Mary,5,50,21,167,0.174,47,14,10,83,95,18,0,4,0,66,0,5678042
Lasell,3,32,17,115,0.13,30,6,7,42,64,6,1,0,0,39,0,5678109
Salve Regina,3,39,7,109,0.294,36,6,9,43,55,6,3,8,0,52,0,5678109
Colorado Col.,3,48,6,137,0.307,37,5,13,61,57,4,0,0,0,53,0,5678052
McMurry,3,29,10,133,0.143,23,4,6,47,61,5,0,0,0,33,0,5678052
SUNY Delhi,3,32,17,106,0.142,28,16,12,41,55,8,4,2,0,53,0,5678112
VTSU-Johnson,3,26,13,84,0.155,23,8,11,51,64,16,4,0,0,38,1,5678112
Eastern Conn. St.,3,28,26,117,0.017,24,7,8,48,70,5,1,4,2,38,0,5678116
Plymouth St.,3,35,12,98,0.235,34,5,5,53,47,7,1,16,0,49,0,5678116
Williams,5,35,33,135,0.015,35,11,8,53,88,14,1,8,0,51,0,5678118
Springfield,5,46,26,135,0.148,44,14,14,58,83,11,1,15,0,68.5,0,5678118
Tufts,4,46,37,130,0.069,44,7,5,51,89,7,2,16,4,63,1,5678117
MIT,4,47,19,124,0.226,45,7,7,44,77,7,2,24,3,68,0,5678117
Middlebury,3,41,18,126,0.183,38,6,5,56,75,15,2,16,3,57,0,5678119
Babson,3,44,20,130,0.185,39,15,6,55,72,6,3,6,1,65,0,5678119
Piedmont,5,47,26,192,0.109,39,4,13,85,89,8,5,6,0,59,0,5677805
LaGrange,5,46,36,200,0.05,41,8,9,88,89,4,4,10,0,63,0,5677805
Crown (MN),3,21,12,107,0.084,17,3,3,50,72,8,2,0,1,26,0,5678107
Martin Luther,3,49,22,130,0.208,44,8,4,68,51,3,2,0,1,59,0,5678107
Wis.-Whitewater,3,42,10,97,0.33,35,6,5,40,55,8,2,12,0,56,0,5678088
UW-River Falls,3,32,26,114,0.053,30,8,4,32,75,6,0,2,0,41,0,5678088
Agnes Scott,3,11,22,80,-0.138,8,4,3,25,71,11,2,0,0,17,0,5678089
Asbury,3,36,13,83,0.277,34,11,3,46,32,4,3,0,0,50,0,5678089
Guilford,3,43,10,103,0.32,40,7,12,42,56,4,1,8,0,55,0,5678159
Pfeiffer,3,29,15,93,0.151,26,4,5,44,61,7,2,2,2,36,0,5678159
Chris. Newport,3,38,17,114,0.184,35,6,10,59,45,4,7,6,0,54,0,5678158
Catholic,3,23,19,109,0.037,23,4,10,55,64,6,2,2,2,30,0,5678158
RIT,5,51,20,152,0.204,43,10,10,70,90,11,0,22,0,72,0,5678157
Lancaster Bible,5,58,24,169,0.201,52,11,12,72,88,10,1,10,1,75,0,5678157
Va. Wesleyan,4,42,29,165,0.079,40,7,7,77,85,10,7,8,1,60,0,5678154
Salisbury,4,46,22,149,0.161,44,10,7,86,72,7,3,18,1,68,0,5678154
Suffolk,3,34,12,86,0.256,33,16,5,51,42,7,2,6,4,55,0,5678153
Mass. Maritime,3,17,17,92,0,15,7,3,37,68,16,2,0,4,26,0,5678153
Arcadia,3,32,14,95,0.189,32,15,8,53,41,3,1,6,0,51,0,5678149
Drew,3,23,16,102,0.069,22,3,9,41,66,15,0,8,0,30,0,5678149
Neumann,3,41,17,100,0.24,37,10,6,53,45,2,0,8,1,55,0,5678148
Immaculata,3,19,12,87,0.08,15,2,5,34,68,10,1,16,3,30,0,5678148
Norwich,4,35,27,160,0.05,31,5,6,85,90,12,0,4,0,42,3,5678147
Mitchell,4,46,23,162,0.142,45,12,8,94,73,5,0,8,0,62,1,5678147
Regent,4,40,27,152,0.086,35,4,6,66,87,8,1,4,0,47,0,5678146
Randolph,4,51,23,152,0.184,49,8,5,77,73,4,4,16,0,71,0,5678146
Stevenson,3,42,22,136,0.147,39,6,8,67,67,1,0,2,1,49,0,5678142
Wash. & Lee,3,43,6,126,0.294,40,1,6,61,54,6,1,8,1,49,0,5678142
Centenary (NJ),4,32,18,113,0.124,29,4,8,49,85,17,3,0,1,39,0,5678140
Marywood,4,50,24,134,0.194,44,17,8,59,61,4,2,8,0,73,0,5678140
Franklin & Marshall,3,49,13,118,0.305,45,8,9,55,55,4,0,8,1,61,0,5678138
Haverford,3,32,13,111,0.171,30,4,5,52,64,8,0,8,0,40,0,5678138
Plattsburgh St.,3,27,16,79,0.139,23,14,10,33,47,7,3,2,0,45,1,5678127
Husson,3,20,23,83,-0.036,20,7,9,33,63,14,1,0,2,28,1,5678127
Maine Maritime,3,42,13,101,0.287,40,9,7,46,53,9,0,6,0,54,0,5678132
Southern Me.,3,28,16,93,0.129,23,9,7,39,66,9,2,0,0,39,0,5678132
Penn St.-Abington,3,32,11,106,0.198,26,5,6,46,60,11,4,0,0,41,0,5678137
Penn St. Harrisburg,3,47,13,112,0.304,44,11,6,54,48,5,2,2,2,61,0,5678137
Ithaca,5,58,34,189,0.127,54,12,10,78,101,7,2,12,0,78,0,5678163
Wesleyan (CT),5,50,30,169,0.118,40,7,1,80,90,12,6,28,0,77,0,5678163
Alma,3,20,16,90,0.044,20,4,5,43,62,7,1,10,5,30,0,5678164
Anderson (IN),3,46,20,116,0.224,44,7,11,47,52,4,2,8,1,59,0,5678164
Wis.-Stout,4,47,25,141,0.156,43,7,3,53,86,5,1,8,0,59,0,5678161
St. Olaf,4,56,21,145,0.241,55,5,7,59,83,7,1,12,0,68,0,5678161
Loras,5,62,21,159,0.258,56,10,4,70,86,9,4,2,1,77,0,5678120
Luther,5,65,20,164,0.274,61,9,15,62,103,10,2,10,0,81,0,5678120
Concordia (TX),3,35,20,109,0.138,34,5,6,56,64,3,0,2,0,41,0,5678160
Trinity (TX),3,46,12,122,0.279,43,3,9,50,57,5,1,16,1,58,0,5678160
Carthage,4,43,32,153,0.072,38,4,13,70,83,6,1,6,1,51,0,5678162
Cornell College,4,44,22,151,0.146,40,6,15,62,73,4,2,10,1,57,0,5678162
Husson,3,9,14,54,-0.093,7,8,10,9,60,10,1,0,0,18,1,5678184
Smith,3,40,11,66,0.439,36,10,13,30,35,8,1,4,1,53,0,5678184
Gustavus Adolphus,4,47,19,132,0.212,42,8,2,77,68,12,2,14,4,64,0,5678169
Saint Benedict,4,43,25,150,0.12,41,12,9,58,86,8,0,16,0,63,0,5678169
Northwestern-St. Paul,5,53,24,189,0.153,48,2,11,98,94,4,5,30,0,75,0,5678175
Wis.-Superior,5,58,35,205,0.112,55,4,6,107,93,2,1,8,0,67,1,5678175
Wis.-Whitewater,3,48,11,103,0.359,41,8,7,38,46,3,2,10,0,63,0,5678182
Macalester,3,26,14,85,0.141,25,3,3,30,67,8,2,6,0,34,0,5678182
Claremont-M-S,4,63,30,181,0.182,60,11,7,83,84,4,0,18,1,83,0,5678145
Chapman,4,44,23,155,0.135,41,4,2,78,92,11,4,12,1,58,0,5678145
St. Olaf,3,46,12,110,0.309,46,2,5,49,71,7,0,6,0,51,0,5678183
Wis.-Eau Claire,3,50,11,119,0.328,50,7,6,48,61,2,4,2,0,62,0,5678183
Wis.-Oshkosh,5,74,30,199,0.221,70,9,9,91,93,7,1,8,0,88,0,5678194
Wis.-Stevens Point,5,57,19,178,0.213,55,7,10,79,105,9,2,34,1,83,0,5678194
St. Scholastica,3,45,13,129,0.248,37,3,7,62,53,4,2,12,6,56,0,5678220
Saint Mary's (MN),3,30,22,121,0.066,28,4,4,57,66,3,3,10,5,42,1,5678220
Concordia-M'head,3,25,12,114,0.114,23,0,4,48,72,6,0,6,0,28,0,5678217
Augsburg,3,53,16,126,0.294,47,6,2,68,44,0,0,6,0,62,0,5678217
Carleton,3,35,12,103,0.223,28,13,5,47,45,5,1,8,0,53,0,5678215
Hamline,3,27,19,99,0.081,26,5,6,43,68,13,4,2,0,37,0,5678215
Macalester,3,33,17,109,0.147,32,7,4,60,76,13,1,6,0,44,0,5678206
UW-River Falls,3,42,13,132,0.22,41,13,4,46,68,7,6,4,0,63,0,5678206
Bethel (MN),5,70,24,227,0.203,67,8,13,121,99,10,0,6,1,81,0,5678221
St. Catherine,5,54,14,204,0.196,51,10,2,106,85,8,1,8,3,69,0,5678221
Linfield,3,24,14,85,0.118,23,3,5,32,63,10,2,2,0,30,1,5678202
Whitworth,3,45,13,96,0.333,41,10,11,42,47,3,1,14,2,63,0,5678202
Redlands,3,30,21,122,0.074,28,2,2,47,68,7,0,8,0,36,3,5678201
Cal Lutheran,3,42,18,121,0.198,41,7,5,58,56,2,0,16,0,57,1,5678201
Occidental,5,56,31,172,0.145,51,7,12,85,99,14,2,10,5,70,1,5678199
Caltech,5,48,25,171,0.135,44,14,8,73,86,7,2,6,7,67,1,5678199
Lewis & Clark,3,31,16,109,0.138,27,8,9,51,70,6,2,0,0,41,0,5678197
Puget Sound,3,42,10,112,0.286,37,6,3,56,46,8,2,12,0,56,0,5678197
Willamette,4,33,24,122,0.074,32,11,5,58,90,10,3,6,0,50,1,5678191
George Fox,4,54,26,149,0.188,50,10,5,60,73,11,2,12,0,72,1,5678191
Pomona-Pitzer,3,30,17,94,0.138,28,2,9,32,72,7,1,6,2,36,1,5678203
Whittier,3,40,10,89,0.337,33,7,2,41,37,2,2,16,0,57,0,5678203
Emory,4,45,22,152,0.151,42,7,7,72,74,4,1,22,0,64,1,5678228
Brandeis,4,44,38,165,0.036,44,4,5,77,90,7,0,22,2,59,1,5678228
Rochester (NY),4,49,24,140,0.179,48,11,13,69,83,6,1,12,2,67,0,5678229
NYU,4,47,15,139,0.23,44,6,6,58,71,11,1,20,3,64,0,5678229
Rhodes,5,51,38,186,0.07,49,15,7,86,102,6,0,20,1,76,1,5678232
Oglethorpe,5,58,24,182,0.187,53,6,8,85,94,15,0,10,1,69,1,5678232
WashU,5,48,26,174,0.126,43,8,5,78,98,6,0,40,0,76,0,5678234
UChicago,5,64,40,195,0.123,59,6,5,96,100,8,3,20,4,83,1,5678234
Hendrix,4,52,25,162,0.167,46,4,6,83,88,11,0,6,1,59,1,5678239
Berry,4,54,18,164,0.22,47,11,11,75,82,4,0,16,1,73,0,5678239
Rochester (NY),3,41,18,101,0.228,38,5,7,34,68,12,0,4,0,48,0,5678243
Brandeis,3,40,8,88,0.364,39,12,8,35,57,5,1,14,0,60,1,5678243
CWRU,5,63,22,183,0.224,61,6,10,91,101,7,1,16,3,78,0,5678241
Carnegie Mellon,5,70,26,200,0.22,65,7,10,91,98,6,7,4,5,86,0,5678241
Me.-Fort Kent,4,57,22,170,0.206,53,6,8,95,76,12,3,2,2,67,1,5678225
Thomas (ME),4,27,21,163,0.037,20,12,4,69,89,6,7,2,1,47,0,5678225
Sewanee,4,40,35,177,0.028,37,4,4,85,88,5,0,14,2,51,0,5678235
Millsaps,4,51,26,172,0.145,48,5,7,92,76,4,1,23,2,68.5,0,5678235
UChicago,3,44,23,144,0.146,42,6,9,61,75,3,1,10,0,56,0,5678283
CWRU,3,43,14,123,0.236,41,3,5,62,62,6,2,18,1,57,0,5678283
NYU,3,29,15,108,0.13,26,4,8,45,65,10,1,13,1,40.5,0,5678284
Emory,3,42,17,106,0.236,39,10,8,56,52,4,1,12,2,59,0,5678284
St. Thomas (TX),3,29,30,134,-0.007,29,2,6,63,70,7,1,0,0,32,0,5678263
McMurry,3,30,9,109,0.193,29,7,4,67,39,2,4,8,0,45,0,5678263
WashU,5,71,22,201,0.244,69,5,8,106,104,10,4,16,2,88,0,5678280
Carnegie Mellon,5,68,27,221,0.186,62,10,5,95,100,5,6,10,6,89,0,5678280
Colorado Col.,3,36,8,88,0.318,35,9,7,35,45,5,1,2,1,47,0,5678279
Dallas,3,26,23,89,0.034,26,5,4,33,66,9,0,2,1,32,0,5678279
Centenary (LA),3,11,18,76,-0.092,11,1,5,19,67,8,1,6,1,16,0,5677097
Colorado Col.,3,41,9,82,0.39,37,8,6,44,28,1,0,12,1,55,0,5677097
St. Joseph's (Brkln),3,11,17,92,-0.065,11,6,8,38,65,11,0,2,0,18,0,5674011
Manhattanville,3,36,15,96,0.219,34,11,8,58,38,6,2,2,0,50,2,5674011
Hunter,3,32,14,65,0.277,30,23,9,29,18,0,2,0,0,57,0,5678306
Medgar Evers,3,3,12,45,-0.2,1,0,7,18,55,23,0,0,1,3,0,5678306
Fresno Pacific,3,40,11,106,0.274,32,10,5,47,53,3,3,2,0,54,0,5678298
UC Santa Cruz,3,35,20,115,0.13,33,3,5,44,71,10,1,6,1,42,0,5678298
JWU (Providence),3,32,8,76,0.316,26,10,8,34,30,6,1,8,1,47,0,5681203
Anna Maria,3,10,24,71,-0.197,10,6,6,23,66,10,0,0,0,16,0,5681203
Centenary (LA),3,22,12,90,0.111,20,2,3,28,66,8,0,6,0,27,1,5678307
East Tex. Baptist,3,50,12,105,0.362,44,8,8,47,42,2,1,4,0,61,0,5678307
Albertus Magnus,3,29,26,128,0.023,27,5,1,65,68,8,1,2,0,36,0,5678341
Fitchburg St.,3,36,17,124,0.153,34,8,6,71,60,5,2,6,0,49,0,5678341
York (NY),3,9,11,45,-0.044,8,2,7,23,66,24,0,0,2,11,0,5678330
John Jay,3,30,6,60,0.4,26,24,7,25,19,2,0,2,0,55,0,5678330
Western New Eng.,3,37,18,113,0.168,35,5,9,68,52,8,3,16,0,53,0,5678322
Regis (MA),3,22,25,120,-0.025,21,8,7,48,65,5,0,4,1,32,0,5678322
Penn St.-Abington,3,35,13,102,0.216,32,11,4,64,38,4,2,6,0,51,0,5678351
Penn College,3,20,19,105,0.01,19,4,7,54,69,11,4,2,0,29,0,5678351
Southwest (NM),3,19,23,98,-0.041,19,5,4,43,65,8,3,2,4,28,1,5678343
Howard Payne,3,36,7,94,0.309,33,8,9,52,40,5,7,2,2,52,2,5678343
Meredith,3,36,16,88,0.227,34,2,8,39,43,2,5,0,0,43,0,5678349
Mary Baldwin,3,19,30,94,-0.117,18,2,6,32,65,2,4,0,0,25,0,5678349
Norwich,3,24,15,96,0.094,19,2,4,34,68,14,0,2,0,27,0,5678350
New England Col.,3,40,10,89,0.337,37,14,6,52,40,2,0,6,0,57,0,5678350
Cortland,3,34,6,88,0.318,33,6,3,43,40,5,3,10,0,48,1,5678320
SUNY Morrisville,3,32,26,112,0.054,29,5,8,38,71,6,0,0,0,37,0,5678320
Brewton-Parker,3,34,16,91,0.198,32,8,5,48,33,4,5,0,0,47,1,5682762
Wesleyan (GA),3,12,21,85,-0.106,12,4,7,32,68,8,3,4,0,21,4,5682762
Greensboro,5,52,26,186,0.14,48,12,8,96,88,11,7,0,1,71,2,5678353
Brevard,5,53,26,187,0.144,51,11,13,97,99,12,6,4,1,72,0,5678353
Clark (MA),3,24,16,104,0.077,24,5,7,52,70,13,1,6,0,33,0,5678352
MIT,3,38,11,110,0.245,37,13,4,60,39,5,1,14,0,59,0,5678352
Kuyper,3,9,20,63,-0.175,8,3,4,22,69,13,0,4,0,14,1,5678355
Alma,3,32,11,70,0.3,30,13,4,31,25,3,1,8,1,50,1,5678355
Saint Joseph (CT),4,47,31,181,0.088,42,7,9,103,93,6,0,4,0,56,3,5678405
Mitchell,4,43,17,164,0.159,39,6,2,98,71,7,1,4,0,52,4,5678405
Mount Holyoke,3,28,21,121,0.058,27,6,6,62,67,9,1,4,6,37,0,5678406
Coast Guard,3,37,16,121,0.174,33,9,7,65,53,6,2,10,9,53,0,5678406
Hood,3,18,23,84,-0.06,16,1,3,33,67,10,0,0,0,19,0,5678408
Messiah,3,33,7,81,0.321,31,10,6,34,33,1,1,12,0,50,0,5678408
Springfield,3,43,13,93,0.323,40,5,8,42,43,2,2,12,1,56,0,5678410
WPI,3,24,20,94,0.043,22,2,5,33,66,5,2,2,1,29,0,5678410
Stevenson,3,23,22,81,0.012,21,6,4,28,65,9,3,4,0,34,0,5678411
York (PA),3,38,15,89,0.258,35,9,8,32,54,6,2,18,0,58,0,5678411
DePauw,5,53,26,192,0.141,48,4,13,95,96,12,2,12,0,65,0,5678413
Ohio Wesleyan,5,60,29,196,0.158,55,12,14,95,93,4,3,10,1,80,0,5678413
Emerson,5,48,24,175,0.137,44,7,9,86,96,9,0,10,1,60,0,5678415
Wellesley,5,62,31,193,0.161,57,9,10,94,92,7,1,10,2,77,1,5678415
Wheaton (MA),5,65,22,176,0.244,57,6,18,47,89,8,1,2,0,73,1,5678420
Salve Regina,5,47,17,161,0.186,46,8,12,51,90,6,2,4,1,59,0,5678420
Dean,5,40,21,111,0.171,36,12,11,45,87,6,2,14,1,61,0,5678423
Simmons,5,59,29,148,0.203,54,6,16,40,90,12,3,6,1,71,0,5678423
Rowan,3,40,20,105,0.19,36,6,7,40,41,4,0,0,0,46,0,5678425
Rutgers-Newark,3,16,20,79,-0.051,16,4,9,42,66,6,2,10,1,27,0,5678425
Eastern,3,44,10,103,0.33,39,4,3,58,40,3,1,10,0,54,0,5678426
Albright,3,25,20,110,0.045,23,3,6,45,70,4,0,6,0,31,0,5678426
Valley Forge,3,8,28,81,-0.247,8,2,6,27,72,13,1,2,0,12,0,5678427
Gallaudet,3,27,5,62,0.355,25,13,2,41,13,2,2,6,0,45,0,5678427
Houghton,5,46,26,171,0.117,41,8,12,76,101,15,3,4,2,59,1,5678430
Nazareth,5,52,19,166,0.199,46,15,8,83,75,8,3,10,2,75,0,5678430
Rosemont,3,8,11,51,-0.059,8,13,12,27,62,14,0,2,1,22,0,5678357
Keystone,3,37,9,81,0.346,31,14,12,30,31,13,1,4,0,54,0,5678357
Maryville (TN),4,31,28,142,0.021,26,4,14,55,89,7,1,0,0,36,0,5678361
Asbury,4,46,16,133,0.226,42,7,9,71,53,4,9,0,1,62,0,5678361
Penn St.-Berks,3,29,19,100,0.1,28,2,8,41,66,8,0,6,2,34,0,5678363
Notre Dame (MD),3,38,18,103,0.194,36,8,7,48,51,2,1,6,2,50,0,5678363
Denison,3,44,12,111,0.288,40,6,6,55,42,1,1,2,0,52,1,5678365
Kenyon,3,19,19,101,0,16,1,2,40,68,6,0,4,1,22,1,5678365
Kean,3,41,13,115,0.243,33,7,9,46,48,3,1,9,0,53.5,0,5678366
New Jersey City,3,25,18,98,0.071,24,3,6,43,65,7,4,2,0,33,1,5678366
Guilford,4,55,19,170,0.212,52,5,8,81,86,3,3,12,1,69,0,5678369
Roanoke,4,59,36,187,0.123,56,3,4,86,92,5,1,12,0,69,0,5678369
Methodist,4,61,20,144,0.285,57,5,7,65,55,2,1,6,0,70,0,5678370
Pfeiffer,4,25,16,125,0.072,23,2,6,44,84,5,3,12,0,36,0,5678370
Rutgers-Camden,3,20,19,91,0.011,17,1,2,27,68,9,1,4,0,24,1,5678374
Stockton,3,43,8,90,0.389,40,9,5,45,38,1,4,12,2,62,0,5678374
Widener,5,66,25,205,0.2,60,8,4,107,90,5,4,8,0,82,0,5678375
Alvernia,5,60,25,207,0.169,57,5,5,100,102,8,2,4,0,69,2,5678375
Medgar Evers,3,6,10,40,-0.1,5,0,3,20,68,24,1,0,0,7,0,5678377
Mt. St. Mary (NY),3,36,5,62,0.5,33,24,5,24,16,0,0,0,0,60,0,5678377
Delaware Valley,3,26,14,92,0.13,25,2,6,43,65,11,1,0,1,29,0,5678378
Lebanon Valley,3,43,11,99,0.323,38,11,9,45,44,2,1,14,0,62,0,5678378
Stevens,3,47,10,115,0.322,44,4,7,63,42,1,4,8,0,59,1,5678379
King's (PA),3,23,17,108,0.056,23,1,2,57,66,4,1,2,1,26,0,5678379
Wooster,4,41,24,146,0.116,35,7,10,70,92,12,3,2,0,52,0,5678404
Wittenberg,4,46,21,143,0.175,44,12,5,72,71,7,2,8,0,64,0,5678404
Cairn,3,36,13,100,0.23,34,10,10,50,0,2,3,2,2,50,0,5678383
Penn St. Brandywine,3,15,23,92,-0.087,14,2,5,46,0,10,1,0,1,18,0,5678383
Penn St. Harrisburg,3,40,14,87,0.299,38,15,5,33,53,6,0,6,5,58,0,5678401
Wilson,3,31,13,86,0.209,28,6,5,27,69,15,1,0,1,38,0,5678401
Saint Elizabeth,3,35,12,96,0.24,33,8,9,59,46,8,1,4,0,46,0,5678400
Cedar Crest,3,26,20,114,0.053,22,8,11,46,67,8,3,2,1,38,0,5678400
St. Joseph's (L.I.),3,28,9,91,0.209,25,10,6,38,43,4,1,4,1,41,2,5678398
Baruch,3,22,25,93,-0.032,20,4,5,42,67,10,0,4,2,28,5,5678398
Trinity Washington,3,9,17,61,-0.131,8,1,7,29,63,24,1,0,0,11,1,5678397
Goucher,3,25,13,69,0.174,21,24,10,35,29,1,2,2,0,52,0,5678397
Hiram,3,33,12,107,0.196,31,1,4,57,49,4,4,6,1,41,0,5678396
Oberlin,3,37,28,134,0.067,34,4,11,52,70,1,0,4,0,43,0,5678396
FDU-Florham,3,28,22,120,0.05,24,3,4,42,70,3,0,2,1,32,0,5678395
DeSales,3,45,19,115,0.226,44,3,4,58,52,3,1,12,0,55,0,5678395
N.C. Wesleyan,5,56,28,185,0.151,50,13,15,86,86,8,1,8,0,74,0,5678393
William Peace,5,44,24,180,0.111,39,8,11,84,91,13,1,8,0,57,0,5678393
Misericordia,3,43,9,93,0.366,37,11,11,30,48,2,0,6,0,57,0,5678392
Arcadia,3,30,11,82,0.232,29,2,8,32,63,11,0,0,0,32,0,5678392
Wm. Paterson,3,35,7,82,0.341,32,10,2,39,25,3,4,8,1,53,0,5678388
Ramapo,3,15,23,82,-0.098,15,3,3,31,72,10,3,0,2,21,0,5678388
Lancaster Bible,3,30,7,73,0.315,24,11,8,58,21,2,3,0,0,44,0,5678387
Bryn Athyn,3,10,19,84,-0.107,9,2,9,40,66,11,0,0,0,12,0,5678387
LaGrange,4,48,24,164,0.146,46,4,6,85,91,13,4,4,2,58,0,5678340
Tuskegee,4,53,20,164,0.201,48,13,7,83,79,4,7,8,4,77,0,5678340
Concordia (TX),3,36,12,122,0.197,35,2,5,60,70,7,2,2,4,41,2,5678315
Texas Lutheran,3,47,11,120,0.3,45,7,4,71,50,2,3,2,2,58,0,5678315
Smith,4,52,24,137,0.204,49,8,8,64,73,6,2,20,0,72,0,5678403
Babson,4,42,24,141,0.128,40,6,10,53,85,8,4,18,1,61,0,5678403
Ill. Wesleyan,4,47,23,153,0.157,42,10,4,77,73,5,2,12,0,65,0,5678391
